"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 19 09:29:40 GMT 2022","Tue Jul 19 09:30:14 GMT 2022","34990","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Tue Jul 19 09:31:09 GMT 2022","Tue Jul 19 09:31:50 GMT 2022","41527","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"skipped","Tue Jul 19 09:29:40 GMT 2022","Tue Jul 19 09:37:41 GMT 2022","481058","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Tue Jul 19 09:31:09 GMT 2022","Tue Jul 19 09:34:30 GMT 2022","201542","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Tue Jul 19 09:31:09 GMT 2022","Tue Jul 19 09:31:09 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"skipped","Tue Jul 19 09:31:09 GMT 2022","Tue Jul 19 09:31:09 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Tue Jul 19 09:29:40 GMT 2022","Tue Jul 19 09:31:32 GMT 2022","112144","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Tue Jul 19 09:29:40 GMT 2022","Tue Jul 19 09:37:41 GMT 2022","481061","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Tue Jul 19 09:31:09 GMT 2022","Tue Jul 19 09:32:33 GMT 2022","84645","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Tue Jul 19 09:29:40 GMT 2022","Tue Jul 19 09:30:28 GMT 2022","48511","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
