"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:21 GMT 2022","35507","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:16:14 GMT 2022","208586","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"skipped","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:11:51 GMT 2022","565","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:14:45 GMT 2022","119350","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"skipped","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:19:51 GMT 2022","480625","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:14:15 GMT 2022","89733","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:16:15 GMT 2022","209388","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:13:31 GMT 2022","100705","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:12:35 GMT 2022","44557","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"failed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:39 GMT 2022","53053","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:28 GMT 2022","42108","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:11:58 GMT 2022","7460","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"skipped","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:12:46 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:19:51 GMT 2022","480833","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:12:48 GMT 2022","57065","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:11:51 GMT 2022","4","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:12:46 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:12:31 GMT 2022","40477","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:23 GMT 2022","37126","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:14:10 GMT 2022","84960","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:31 GMT 2022","45276","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:39 GMT 2022","53678","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:17:34 GMT 2022","288465","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:11:51 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"skipped","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:19:51 GMT 2022","480829","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:12:33 GMT 2022","42892","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:27 GMT 2022","41695","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:12:22 GMT 2022","31813","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:25 GMT 2022","39113","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:33 GMT 2022","47979","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:12:26 GMT 2022","35115","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:11:57 GMT 2022","6173","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sun Jul 24 09:11:51 GMT 2022","Sun Jul 24 09:12:12 GMT 2022","21380","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:17 GMT 2022","31297","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:40 GMT 2022","54805","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:13:15 GMT 2022","29333","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sun Jul 24 09:12:46 GMT 2022","Sun Jul 24 09:12:55 GMT 2022","9922","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
