"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:21:57 GMT 2022","9847","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:23:30 GMT 2022","102229","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:22 GMT 2022","69636","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:43 GMT 2022","90755","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:22:37 GMT 2022","49954","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:56 GMT 2022","43435","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"broken","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 10:22:59 GMT 2022","3646252","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:42 GMT 2022","89622","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:22:41 GMT 2022","53359","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:39 GMT 2022","86782","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:22:51 GMT 2022","63646","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:13 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:39 GMT 2022","86189","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:21:48 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:21:48 GMT 2022","907","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:44 GMT 2022","91375","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:41 GMT 2022","28681","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"skipped","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:21:48 GMT 2022","909","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:21:48 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:59 GMT 2022","46671","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:13 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:44 GMT 2022","31176","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:27:05 GMT 2022","292713","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:34 GMT 2022","21293","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:22:32 GMT 2022","44170","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:22:29 GMT 2022","41364","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:05 GMT 2022","52414","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:55 GMT 2022","102832","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:23:09 GMT 2022","56452","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:22:47 GMT 2022","59038","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:13 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:22:59 GMT 2022","71042","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:21:48 GMT 2022","714","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Mon Jul 18 09:22:13 GMT 2022","Mon Jul 18 09:22:20 GMT 2022","7517","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Mon Jul 18 09:21:48 GMT 2022","Mon Jul 18 09:22:25 GMT 2022","37594","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
