"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:12:38 GMT 2022","539","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:12:46 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:13:09 GMT 2022","31278","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:13:30 GMT 2022","44318","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:13:13 GMT 2022","35202","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"skipped","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:12:38 GMT 2022","549","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:13:21 GMT 2022","35741","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:14:10 GMT 2022","84266","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:12:53 GMT 2022","7323","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:12:45 GMT 2022","7364","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:13:27 GMT 2022","49295","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:14:07 GMT 2022","89855","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"failed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:22:47 GMT 2022","601798","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:13:22 GMT 2022","44553","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:13:22 GMT 2022","36034","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"failed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:16:44 GMT 2022","238050","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:13:27 GMT 2022","41226","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:13:07 GMT 2022","21380","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:13:21 GMT 2022","43401","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:13:19 GMT 2022","41639","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:12:46 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:13:16 GMT 2022","30530","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:12:38 GMT 2022","535","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:20:38 GMT 2022","480562","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"failed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:22:38 GMT 2022","600780","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:14:12 GMT 2022","86067","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:12:38 GMT 2022","535","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Wed Jul 20 09:12:38 GMT 2022","Wed Jul 20 09:13:12 GMT 2022","34447","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:13:17 GMT 2022","31178","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Wed Jul 20 09:12:46 GMT 2022","Wed Jul 20 09:13:30 GMT 2022","44859","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
