"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Jul 17 09:11:43 GMT 2022","Sun Jul 17 09:11:43 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Sun Jul 17 09:11:31 GMT 2022","Sun Jul 17 09:11:31 GMT 2022","513","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Sun Jul 17 09:11:31 GMT 2022","Sun Jul 17 09:11:31 GMT 2022","513","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Sun Jul 17 09:11:31 GMT 2022","Sun Jul 17 09:11:31 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"failed","Sun Jul 17 09:11:43 GMT 2022","Sun Jul 17 09:21:43 GMT 2022","600863","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"failed","Sun Jul 17 09:11:43 GMT 2022","Sun Jul 17 09:21:44 GMT 2022","601799","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"failed","Sun Jul 17 09:11:43 GMT 2022","Sun Jul 17 09:21:43 GMT 2022","600572","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Sun Jul 17 09:11:31 GMT 2022","Sun Jul 17 09:12:22 GMT 2022","51912","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sun Jul 17 09:11:31 GMT 2022","Sun Jul 17 09:12:06 GMT 2022","35991","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"failed","Sun Jul 17 09:11:43 GMT 2022","Sun Jul 17 09:21:43 GMT 2022","600630","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Sun Jul 17 09:11:31 GMT 2022","Sun Jul 17 09:11:31 GMT 2022","514","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sun Jul 17 09:11:43 GMT 2022","Sun Jul 17 09:11:43 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
