"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 23 09:11:39 GMT 2022","Sat Jul 23 09:12:20 GMT 2022","41200","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 23 09:11:38 GMT 2022","Sat Jul 23 09:11:45 GMT 2022","7910","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Sat Jul 23 09:11:39 GMT 2022","Sat Jul 23 09:19:39 GMT 2022","480852","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sat Jul 23 09:11:39 GMT 2022","Sat Jul 23 09:12:26 GMT 2022","47100","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sat Jul 23 09:11:38 GMT 2022","Sat Jul 23 09:15:24 GMT 2022","226580","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sat Jul 23 09:11:38 GMT 2022","Sat Jul 23 09:12:09 GMT 2022","31389","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sat Jul 23 09:11:39 GMT 2022","Sat Jul 23 09:12:22 GMT 2022","43545","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"failed","Sat Jul 23 09:11:39 GMT 2022","Sat Jul 23 09:21:39 GMT 2022","600548","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Sat Jul 23 09:11:39 GMT 2022","Sat Jul 23 09:19:39 GMT 2022","480760","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sat Jul 23 09:11:38 GMT 2022","Sat Jul 23 09:12:14 GMT 2022","36166","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
