"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:49:46 GMT 2022","56266","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:49:24 GMT 2022","34860","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"skipped","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:48:45 GMT 2022","720","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"failed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:50:33 GMT 2022","103754","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:48:45 GMT 2022","729","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:49:39 GMT 2022","54990","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:49:29 GMT 2022","39685","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:50:36 GMT 2022","111169","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:49:57 GMT 2022","72746","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:49:26 GMT 2022","36120","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:48:45 GMT 2022","727","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:52:19 GMT 2022","209511","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:49:27 GMT 2022","37625","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:48:50 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:48:52 GMT 2022","7760","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"skipped","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:48:45 GMT 2022","720","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Fri Jul 22 12:48:45 GMT 2022","Fri Jul 22 12:48:45 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:50:25 GMT 2022","95829","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:49:24 GMT 2022","34630","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Fri Jul 22 12:48:50 GMT 2022","Fri Jul 22 12:48:58 GMT 2022","8200","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
