"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 19:00:19 GMT 2022","88146","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 18:59:24 GMT 2022","927","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 19:01:36 GMT 2022","132168","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 19:00:26 GMT 2022","62727","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"failed","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 19:09:42 GMT 2022","651467","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 18:59:24 GMT 2022","905","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 18:59:24 GMT 2022","961","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 19:02:28 GMT 2022","217157","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 19:00:12 GMT 2022","48241","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 18:59:19 GMT 2022","28423","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"skipped","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 18:59:24 GMT 2022","906","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 19:00:19 GMT 2022","88268","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 18:59:34 GMT 2022","43652","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 18:58:51 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 18:59:24 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 18:58:51 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Fri Jul 22 18:58:51 GMT 2022","Fri Jul 22 19:00:25 GMT 2022","94412","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Fri Jul 22 18:59:24 GMT 2022","Fri Jul 22 18:59:24 GMT 2022","907","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
