"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:15:31 GMT 2022","171610","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:19 GMT 2022","39033","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:14:59 GMT 2022","139901","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","874","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","865","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:24 GMT 2022","44114","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:16:16 GMT 2022","216915","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:14:32 GMT 2022","112328","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:44 GMT 2022","64080","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","880","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","866","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:14:13 GMT 2022","80529","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:17:42 GMT 2022","302416","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:15:28 GMT 2022","168008","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:58 GMT 2022","5602","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:19 GMT 2022","39874","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:14:11 GMT 2022","91299","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:14:26 GMT 2022","93451","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:14:08 GMT 2022","75562","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:13:24 GMT 2022","31288","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"skipped","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:14:18 GMT 2022","98476","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"skipped","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:12:40 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:21 GMT 2022","41976","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:13:37 GMT 2022","44897","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:11 GMT 2022","31849","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:14:18 GMT 2022","85082","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:28 GMT 2022","48736","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:13:40 GMT 2022","47340","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:12:40 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:11 GMT 2022","31020","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:13:16 GMT 2022","36089","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"skipped","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:12:40 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:12:47 GMT 2022","7924","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","878","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:12:49 GMT 2022","9483","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Thu Jul 14 09:12:53 GMT 2022","Thu Jul 14 09:12:53 GMT 2022","618","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Thu Jul 14 09:12:40 GMT 2022","Thu Jul 14 09:14:04 GMT 2022","84188","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
